order_id,order_datetime,customer_id,total_amount,num_items
58935589,2024-02-08T00:27:04.427138,28,77.90,5
58937838,2024-02-07T11:41:42.706521,3,16.34,1
58944923,2024-02-08T01:45:02.135398,29,45.85,1
58951867,2024-02-09T12:04:42.227134,16,47.78,3
58972142,2024-02-10T20:32:09.454607,25,38.35,2
58990584,2024-02-05T16:06:56.152131,30,34.30,1
58991255,2024-02-02T04:44:29.414042,30,34.30,1
59003680,2024-02-07T18:13:32.219620,25,26.47,2
59007267,2024-02-06T15:43:15.353914,25,23.48,5
59023311,2024-02-05T17:09:31.479462,5,49.13,3
59047628,2024-02-09T05:24:47.451446,1,54.86,3
59056935,2024-02-09T12:06:02.470288,19,72.94,3
59057829,2024-02-04T09:06:58.749704,23,45.16,2
59060460,2024-02-09T04:16:13.101479,22,45.56,2
59061048,2024-02-02T01:05:14.341913,10,49.15,1
59097085,2024-02-07T04:46:34.645109,8,33.03,5
59098428,2024-02-05T07:09:19.348358,20,115.82,5
59098448,2024-02-04T15:03:59.278459,28,55.35,3
59111670,2024-02-08T11:03:48.278737,13,25.23,3
59121589,2024-02-07T03:08:19.970830,9,10.17,1
59131054,2024-02-08T22:04:12.087497,22,60.95,3
59140128,2024-02-08T01:58:04.874124,10,58.18,3
59141551,2024-02-08T18:40:22.316184,1,92.29,5
59145848,2024-02-02T18:03:41.512476,10,62.55,3
59150863,2024-02-02T18:06:32.169537,9,70.66,4
59157772,2024-02-05T10:32:44.966782,5,16.86,2
59200724,2024-02-02T23:46:52.669525,25,9.83,1
59213366,2024-02-10T17:43:05.449636,20,44.04,5
59220541,2024-02-08T16:26:10.020527,28,52.96,2
59244769,2024-02-05T23:52:05.277925,22,72.04,5
59245665,2024-02-05T06:55:54.885241,23,33.33,4
59271132,2024-02-09T06:17:19.753428,17,11.61,3
59272676,2024-02-05T17:23:17.324123,3,83.80,5
59281856,2024-02-06T13:11:15.774599,28,24.51,1
59283708,2024-02-08T22:24:45.677439,8,43.87,2
59290274,2024-02-10T20:09:43.293779,29,93.99,3
59292806,2024-02-02T15:27:40.541414,12,71.15,4
59307339,2024-02-02T18:46:04.839062,16,102.98,4
59307827,2024-02-08T00:50:00.085550,25,83.74,3
59309420,2024-02-01T23:50:10.104197,22,60.49,3
59311052,2024-02-02T09:58:57.074459,11,25.91,4
59322046,2024-02-01T23:55:25.536277,28,58.58,4
59329425,2024-02-09T03:05:52.357987,1,61.51,3
59350725,2024-02-02T08:41:50.345085,15,88.73,5
59357063,2024-02-08T14:37:07.263232,22,12.12,1
59358089,2024-02-05T20:39:04.665675,29,24.66,1
59361292,2024-02-08T12:30:58.747028,20,35.50,1
59374023,2024-02-06T15:53:16.799161,15,85.90,4
59384995,2024-02-02T11:57:44.291639,13,69.23,2
59401629,2024-02-04T03:38:53.226830,22,43.52,3
59408632,2024-02-05T09:09:30.598761,1,6.16,1
59427262,2024-02-07T01:34:54.837366,19,34.78,3
59433129,2024-02-05T15:31:32.993338,4,54.38,2
59443546,2024-02-02T06:42:43.984664,14,48.81,3
59448767,2024-02-07T14:15:08.906616,6,45.62,3
59455011,2024-02-02T03:03:55.469779,19,37.20,3
59455088,2024-02-08T17:59:54.503966,4,19.54,2
59464991,2024-02-08T05:08:01.634222,26,45.83,3
59510918,2024-02-08T20:14:11.156637,9,83.85,5
59511001,2024-02-10T06:54:14.970802,14,95.13,5
59513079,2024-02-08T21:48:09.931421,26,6.65,2
59516918,2024-02-09T14:35:59.694490,6,34.84,1
59535461,2024-02-04T14:32:48.635645,21,81.37,4
59538520,2024-02-10T12:49:47.394219,20,75.98,3
59543669,2024-02-01T15:23:24.484539,1,35.17,3
59561380,2024-02-10T02:57:48.406723,18,54.99,2
59564853,2024-02-02T04:05:59.644750,1,75.84,4
59570351,2024-02-05T22:05:50.600405,19,6.03,1
59576847,2024-02-06T16:10:00.018382,7,59.77,5
59586337,2024-02-05T21:04:44.623389,9,90.25,4
59592916,2024-02-05T23:12:24.908631,30,50.59,3
59607203,2024-02-10T03:55:17.100924,15,47.94,3
59612730,2024-02-04T09:53:58.220582,23,45.41,3
59613075,2024-02-09T15:35:35.280974,21,22.35,2
59634852,2024-02-06T01:07:36.608742,25,40.74,3
59640469,2024-02-06T20:48:31.456141,5,62.19,3
59658994,2024-02-06T18:37:55.160906,11,9.16,2
59659777,2024-02-10T20:50:43.031245,15,31.89,4
59663801,2024-02-05T17:31:46.717811,3,39.54,2
59675134,2024-02-08T03:23:56.024669,2,50.04,3
59694765,2024-02-05T04:16:27.393405,6,57.69,5
59710901,2024-02-07T06:13:31.010412,15,57.35,3
59713651,2024-02-08T11:24:58.436972,14,70.24,4
59721677,2024-02-09T05:04:36.282062,2,22.72,2
59727189,2024-02-10T14:53:00.471157,18,40.17,4
59753468,2024-02-07T01:43:33.616873,4,15.95,2
59763105,2024-02-06T04:40:13.897142,5,155.72,4
59765257,2024-02-04T23:25:14.955568,6,111.06,5
59770943,2024-02-09T19:31:41.888353,2,11.76,1
59774920,2024-02-02T14:19:44.961272,16,34.39,3
59785699,2024-02-06T02:16:44.899829,29,66.69,2
59793622,2024-02-08T21:46:20.885433,23,28.56,2
59795802,2024-02-04T19:40:53.857478,14,35.84,3
59800288,2024-02-08T08:54:38.320126,4,50.79,3
59800810,2024-02-05T04:48:18.323182,23,17.64,1
59811696,2024-02-02T07:46:57.380816,1,60.84,4
59812599,2024-02-07T18:49:58.511137,14,27.75,2
59856287,2024-02-04T13:49:00.238793,14,47.54,2
59861935,2024-02-02T09:36:08.523572,7,33.12,2
59863756,2024-02-06T19:00:24.558420,16,91.72,5
59868656,2024-02-09T14:49:05.000487,11,68.99,4
59896496,2024-02-01T06:26:27.696383,26,46.74,2
59898623,2024-02-06T05:45:08.765475,19,53.80,3
59903776,2024-02-08T02:15:35.628741,21,1.85,1
59928280,2024-02-06T06:59:23.497514,5,20.27,2
59931595,2024-02-09T14:10:20.936453,24,35.15,2
59942925,2024-02-07T13:13:28.652941,27,43.55,1
59952864,2024-02-04T01:29:30.890223,20,83.43,4
59954266,2024-02-06T05:35:46.607451,14,32.80,1
59965757,2024-02-01T00:24:02.328730,28,74.11,5
59979519,2024-02-08T10:34:02.012277,6,24.90,2
59982836,2024-02-10T18:04:27.914368,7,38.64,2
59992979,2024-02-07T01:09:31.067725,17,78.85,3
60031384,2024-02-09T01:37:15.090381,10,5.97,1
60048171,2024-02-08T12:39:25.178719,13,59.66,3
60065719,2024-02-07T23:38:30.501353,14,8.20,2
60086291,2024-02-04T17:08:06.051568,26,17.47,3
60090371,2024-02-04T00:40:04.872320,18,13.89,3
60094950,2024-02-09T02:35:40.803968,24,81.71,2
60109041,2024-02-09T15:23:44.929670,13,80.14,4
60111405,2024-02-07T21:10:16.774298,23,69.26,5
60114759,2024-02-10T02:35:05.358353,21,64.04,3
60127808,2024-02-06T18:53:21.689352,17,80.56,4
60130402,2024-02-01T18:13:16.711102,14,73.47,3
60130792,2024-02-04T17:22:37.514635,14,21.27,3
60132573,2024-02-09T22:12:57.599146,23,15.40,1
60157524,2024-02-09T10:46:36.774059,23,38.24,2
60162827,2024-02-07T00:19:41.442337,5,53.60,4
60182055,2024-02-01T02:59:00.915627,5,8.04,1
60206172,2024-02-01T01:50:37.851798,21,74.47,3
60208473,2024-02-05T03:34:58.416644,7,36.09,3
60219306,2024-02-07T22:42:36.478913,4,36.24,3
60233586,2024-02-06T17:14:06.849488,11,102.15,5
60236664,2024-02-09T03:59:50.232831,21,32.54,3
60242705,2024-02-06T08:21:07.592630,4,55.01,5
60264371,2024-02-05T22:13:56.044638,5,91.30,5
60265374,2024-02-09T03:08:17.601490,28,64.45,4
60270707,2024-02-04T20:49:56.810716,10,23.88,2
60282562,2024-02-10T18:41:02.997430,25,13.12,1
60288857,2024-02-09T22:27:06.593415,6,6.22,2
60292623,2024-02-09T02:20:10.979606,21,53.37,3
60296357,2024-02-08T17:29:19.498427,13,56.92,4
60302536,2024-02-06T03:39:46.248040,21,24.42,1
60308833,2024-02-01T07:07:20.091221,15,64.41,4
60318140,2024-02-08T07:15:45.125018,19,44.91,3
60321256,2024-02-10T04:46:25.377922,25,44.72,2
60349543,2024-02-05T20:42:51.604624,17,26.45,3
60373121,2024-02-06T11:22:14.741510,1,32.74,3
60377041,2024-02-10T23:04:10.473033,4,61.73,3
60401534,2024-02-07T21:40:25.198522,14,62.20,5
60413435,2024-02-09T10:35:23.791945,12,96.55,5
60422607,2024-02-10T04:05:10.590486,20,69.21,3
60429899,2024-02-06T04:20:55.504992,22,32.68,1
60436683,2024-02-04T16:43:45.638595,14,90.47,4
60473782,2024-02-10T22:04:37.896508,21,51.74,3
60480290,2024-02-08T02:12:22.594308,3,42.49,2
60503611,2024-02-07T17:07:30.295601,30,17.88,1
60526015,2024-02-05T08:51:16.151639,25,60.40,4
60532912,2024-02-05T18:53:57.755472,19,60.52,5
60548660,2024-02-04T04:02:04.356775,9,47.29,4
60560817,2024-02-05T02:51:40.008691,3,81.66,4
60562583,2024-02-05T23:39:05.981475,22,13.35,2
60579230,2024-02-06T13:48:57.287357,5,43.50,3
60589867,2024-02-08T04:32:15.620706,18,100.80,4
60602065,2024-02-08T21:44:43.794760,28,21.75,2
60606619,2024-02-08T22:18:44.414081,22,75.34,2
60612089,2024-02-08T22:39:31.814085,23,48.08,2
60643359,2024-02-08T10:40:33.426452,26,60.83,5
60643403,2024-02-08T14:53:40.460145,9,78.49,4
60652051,2024-02-01T04:08:50.500488,3,17.55,2
60652159,2024-02-09T06:23:06.044266,16,107.26,3
60652497,2024-02-04T22:59:45.755951,12,52.89,3
60656804,2024-02-06T00:00:50.376275,13,102.98,4
60660753,2024-02-07T08:10:08.230199,29,83.30,5
60682869,2024-02-08T17:35:42.422298,18,44.96,4
60742150,2024-02-02T00:26:34.808524,14,71.62,3
60744243,2024-02-10T05:25:19.761005,2,1.85,2
60757172,2024-02-08T04:35:58.603211,8,24.78,3
60763854,2024-02-04T00:43:54.802085,2,81.66,4
60767020,2024-02-02T09:13:01.713434,6,26.24,1
60776612,2024-02-07T21:39:44.526889,22,100.87,4
60794934,2024-02-09T09:14:09.101094,1,8.04,1
60815557,2024-02-07T03:00:25.734194,23,72.35,2
60859536,2024-02-02T08:34:53.965591,4,63.70,3
60860042,2024-02-05T03:37:48.615236,14,139.82,5
60866421,2024-02-08T13:50:36.207417,9,47.43,3
60872321,2024-02-10T02:06:57.217072,9,54.36,3
60872885,2024-02-05T15:06:29.565289,2,58.31,4
60872909,2024-02-05T12:23:14.283705,29,61.99,2
60874593,2024-02-02T07:41:49.876872,11,129.88,5
60878833,2024-02-06T14:07:08.630760,4,41.08,5
60881882,2024-02-04T10:47:18.040773,13,70.27,3
60887375,2024-02-05T19:11:56.884116,6,78.32,4
60892874,2024-02-08T09:53:08.760597,26,92.15,4
60899465,2024-02-07T20:23:18.805058,23,16.93,2
60900179,2024-02-05T06:42:04.501871,4,49.68,3
60900611,2024-02-05T23:52:06.595534,7,42.36,2
60910617,2024-02-05T03:47:01.448254,16,79.13,3
60919061,2024-02-10T02:46:55.821796,21,28.92,3
60926493,2024-02-09T09:42:06.945786,4,93.59,3
60939003,2024-02-07T17:49:57.793588,30,78.72,4
60940876,2024-02-07T23:28:07.719898,3,33.34,2
60950833,2024-02-10T21:30:51.591565,27,91.33,4
60983643,2024-02-05T09:30:03.698405,13,8.17,1
60995320,2024-02-07T21:55:29.734730,19,101.31,5
61003134,2024-02-01T10:42:22.768357,30,29.60,2
61018017,2024-02-08T04:04:42.919759,21,13.52,1
61020169,2024-02-10T16:48:49.158600,2,2.76,1
61030906,2024-02-05T11:48:34.469871,12,38.96,2
61053799,2024-02-08T04:39:28.480592,2,47.08,2
61055063,2024-02-01T19:10:50.427594,30,49.08,5
61057028,2024-02-06T12:57:04.119166,27,24.34,2
61063887,2024-02-08T23:29:52.774552,18,32.92,1
61080984,2024-02-08T22:00:27.740456,22,32.64,3
61116482,2024-02-06T10:47:44.351944,20,65.07,4
61119110,2024-02-04T15:03:01.978359,13,22.32,3
61132555,2024-02-05T17:09:15.221828,7,51.15,4
61139043,2024-02-05T16:33:23.663587,15,19.27,2
61146717,2024-02-07T01:47:46.604782,27,59.34,2
61150671,2024-02-06T06:30:40.363922,14,48.64,3
61158956,2024-02-06T18:39:50.416396,5,30.42,2
61183005,2024-02-09T17:57:47.589922,5,79.94,5
61207694,2024-02-02T08:04:58.709256,28,77.32,4
61224466,2024-02-08T05:40:05.986255,28,59.26,3
61245890,2024-02-07T03:24:56.772185,23,24.69,1
61264868,2024-02-01T14:42:58.042938,21,62.84,4
61266433,2024-02-08T16:28:23.510611,24,145.07,5
61277608,2024-02-06T04:07:30.986763,4,112.44,5
61293682,2024-02-07T02:58:32.679930,5,103.94,4
61295297,2024-02-08T05:13:12.543916,7,25.23,2
61301135,2024-02-04T23:54:21.342194,25,42.52,3
61303245,2024-02-10T18:33:32.121570,22,80.59,3
61312851,2024-02-05T23:24:32.152102,16,76.10,4
61315765,2024-02-06T05:06:52.024107,17,62.37,3
61334147,2024-02-07T19:44:35.258891,1,116.18,4
61340836,2024-02-05T13:07:31.742072,30,83.96,3
61354759,2024-02-08T10:19:55.044442,15,29.10,3
61362375,2024-02-01T20:31:25.305376,6,16.10,2
61373527,2024-02-02T16:50:14.705190,23,32.59,4
61386020,2024-02-05T05:08:53.872899,19,16.83,1
61407204,2024-02-05T12:39:56.309784,30,6.02,1
61416948,2024-02-07T18:16:11.720360,6,32.24,2
61418821,2024-02-07T14:36:20.049375,11,36.68,1
61424913,2024-02-04T04:04:07.972936,10,78.32,4
61427416,2024-02-02T02:17:24.260585,29,63.52,2
61443097,2024-02-02T21:35:50.854859,25,39.90,2
61471624,2024-02-09T15:01:03.546672,20,24.44,2
61489082,2024-02-01T23:46:14.949050,30,75.04,4
61493035,2024-02-07T08:08:35.010973,27,59.54,2
61506872,2024-02-07T01:12:56.393156,5,80.26,4
61512295,2024-02-06T10:45:25.457010,5,28.31,2
61523332,2024-02-02T14:44:00.397462,4,39.19,2
61528418,2024-02-06T01:25:54.335130,13,24.20,2
61529626,2024-02-05T23:31:57.112419,9,35.04,4
61533225,2024-02-07T22:32:20.448016,30,56.32,2
61562016,2024-02-05T14:29:58.168453,10,28.61,2
61569533,2024-02-07T19:12:41.388880,17,6.86,1
61584453,2024-02-05T21:49:06.466253,26,24.77,2
61588138,2024-02-02T00:51:23.257641,27,106.87,4
61588459,2024-02-08T13:44:00.263091,11,55.38,4
61598947,2024-02-06T21:37:10.771154,17,36.91,2
61605327,2024-02-05T07:31:16.184584,30,28.05,1
61610067,2024-02-05T02:44:18.385146,20,56.86,4
61618939,2024-02-09T22:32:51.864340,2,45.09,4
61619866,2024-02-09T02:15:46.492813,7,52.51,3
61628901,2024-02-08T13:52:10.166861,21,1.38,1
61661678,2024-02-08T16:24:15.186684,23,7.74,1
61667310,2024-02-02T18:44:12.233486,13,24.51,1
61683247,2024-02-07T06:21:10.249568,6,85.14,4
61691067,2024-02-09T11:16:04.890593,13,35.88,2
61706836,2024-02-08T12:48:16.570637,7,35.08,2
61708237,2024-02-09T04:12:19.382669,13,96.48,4
61735658,2024-02-01T00:37:35.489626,23,116.30,5
61739104,2024-02-06T16:26:47.112612,11,18.88,2
61744591,2024-02-05T01:35:09.275856,26,87.18,5
61746615,2024-02-06T19:42:36.971406,30,3.14,1
61750577,2024-02-08T23:36:51.088587,19,51.40,3
61751435,2024-02-04T22:53:02.305985,2,85.17,4
61754198,2024-02-02T02:23:26.042386,20,55.85,3
61758356,2024-02-07T23:57:04.803107,29,44.92,4
61764186,2024-02-05T11:30:08.178746,20,72.30,4
61776018,2024-02-07T00:06:39.056675,2,15.89,2
61784228,2024-02-06T02:15:49.048965,8,40.85,1
61804358,2024-02-02T01:23:50.344388,21,27.89,3
61808123,2024-02-04T06:05:38.574887,17,16.27,2
61820035,2024-02-09T06:11:41.698192,20,104.31,4
61830926,2024-02-08T22:26:26.432622,15,84.10,4
61837303,2024-02-07T16:50:25.304534,11,67.76,4
61849217,2024-02-05T21:10:00.432465,29,55.33,4
61855664,2024-02-04T16:24:10.121497,25,27.04,1
61859392,2024-02-09T00:36:14.790591,21,73.95,4
61867503,2024-02-05T02:49:33.665430,2,110.90,5
61896895,2024-02-04T04:25:53.073813,16,69.45,3
61902537,2024-02-06T09:47:10.050145,9,15.33,2
61910628,2024-02-02T01:58:56.311105,17,11.43,2
61932158,2024-02-04T08:27:28.705270,3,120.04,5
61941366,2024-02-10T03:47:08.653173,18,58.88,3
61949448,2024-02-05T15:46:43.983379,23,34.14,3
61953836,2024-02-09T00:59:23.420274,23,11.76,1
61956709,2024-02-02T11:37:39.191430,20,47.82,4
61957516,2024-02-08T01:56:30.957584,27,6.75,1
61964501,2024-02-08T21:54:14.298529,18,92.77,3
61998717,2024-02-05T17:56:15.770638,12,5.06,1
62012788,2024-02-04T15:09:03.956529,27,17.77,2
62015958,2024-02-10T14:07:58.327119,10,32.88,1
62036685,2024-02-08T12:43:35.608841,20,49.15,4
62039718,2024-02-08T11:38:45.769795,24,87.26,3
62051939,2024-02-10T19:45:24.906423,13,26.13,1
62052878,2024-02-02T11:19:34.316571,1,128.35,5
62065947,2024-02-04T16:19:24.647252,17,9.17,1
62077358,2024-02-08T19:01:38.642097,3,20.24,1
62078561,2024-02-08T15:07:08.487477,13,89.70,4
62087068,2024-02-10T16:14:03.929834,4,109.71,4
62107406,2024-02-08T01:38:55.352658,24,63.75,3
62132627,2024-02-02T12:02:21.119410,17,32.50,4
62142836,2024-02-04T22:18:04.672768,1,38.34,3
62166814,2024-02-08T18:15:53.958163,12,12.32,1
62179951,2024-02-05T16:24:16.755975,23,45.25,3
62214217,2024-02-09T05:27:24.163599,14,20.67,2
62218056,2024-02-05T17:33:27.792618,21,86.29,3
62223288,2024-02-05T18:22:41.792173,5,82.15,3
62237676,2024-02-10T16:31:14.710063,13,21.80,3
62240711,2024-02-04T06:06:23.044410,14,15.70,1
62241404,2024-02-08T22:35:04.398285,13,6.78,1
62246246,2024-02-08T20:50:47.869198,8,22.65,1
62278851,2024-02-08T09:19:28.770701,22,100.07,5
62280006,2024-02-06T21:43:32.090625,13,3.14,1
62313565,2024-02-07T23:22:11.251344,23,58.22,4
62341472,2024-02-09T08:54:11.801551,30,7.22,1
62349256,2024-02-09T21:09:50.226126,8,4.02,1
62358694,2024-02-02T04:04:27.074949,11,27.09,3
62400316,2024-02-08T13:21:17.564116,29,40.61,2
62412723,2024-02-09T20:41:23.725888,17,89.37,4
62420798,2024-02-05T15:49:27.788918,13,36.10,1
62423799,2024-02-06T07:34:23.771142,25,29.10,2
62451455,2024-02-07T01:22:20.193937,3,80.23,5
62454293,2024-02-02T14:43:10.261617,6,33.18,2
62457473,2024-02-04T09:57:08.545797,16,34.56,2
62458889,2024-02-05T21:16:01.343260,10,24.63,3
62459303,2024-02-02T15:58:32.688838,13,33.10,2
62465380,2024-02-08T23:10:23.194972,19,22.92,2
62476126,2024-02-09T09:26:15.334213,18,94.09,3
62493164,2024-02-05T00:15:21.809702,1,27.73,2
62497009,2024-02-09T20:52:46.807825,6,115.97,5
62502383,2024-02-10T08:05:01.681842,9,13.86,2
62509001,2024-02-02T02:20:00.411062,21,70.27,4
62515966,2024-02-06T02:50:25.602185,9,84.13,4
62520100,2024-02-04T23:23:19.243471,25,76.65,4
62523399,2024-02-10T18:18:26.462203,4,34.83,3
62525240,2024-02-10T11:06:30.549515,29,17.91,1
62527893,2024-02-08T16:36:03.126894,27,75.73,4
62533848,2024-02-06T14:13:07.281285,5,29.04,3
62584992,2024-02-05T11:15:39.950208,13,96.54,4
62589683,2024-02-07T07:30:50.902366,30,4.50,1
62599362,2024-02-06T18:52:08.009456,20,94.59,5
62599534,2024-02-08T09:15:04.243186,20,50.00,2
62604602,2024-02-08T13:13:07.320143,10,32.34,4
62610326,2024-02-08T00:10:59.410265,21,26.13,1
62610794,2024-02-08T09:19:33.367251,24,63.24,3
62623977,2024-02-05T02:38:20.774667,11,44.79,2
62626290,2024-02-09T01:32:16.284321,1,56.24,4
62627781,2024-02-07T11:36:53.342605,26,48.04,4
62634286,2024-02-01T05:24:35.602766,5,7.22,1
62643827,2024-02-05T08:07:18.548372,19,33.07,2
62688019,2024-02-05T20:25:23.969998,14,46.80,2
62696615,2024-02-04T00:23:50.974329,2,49.15,5
62710237,2024-02-08T11:56:52.093111,27,79.89,4
62713543,2024-02-02T03:03:37.326466,5,18.21,2
62716844,2024-02-02T17:17:36.863527,6,11.92,1
62728029,2024-02-08T15:23:03.418322,8,2.25,1
62739395,2024-02-09T15:12:50.877661,4,52.60,5
62740330,2024-02-08T18:36:59.273182,11,18.18,1
62743708,2024-02-02T11:43:14.259258,12,18.34,2
62748142,2024-02-02T22:36:10.742678,4,25.07,3
62750730,2024-02-02T20:10:04.954811,23,17.19,2
62772184,2024-02-05T09:15:04.717834,17,46.98,2
62775089,2024-02-07T03:59:19.717470,15,24.42,1
62785244,2024-02-10T02:17:55.546064,8,61.90,5
62801406,2024-02-08T17:55:58.076120,2,6.24,1
62806780,2024-02-05T22:38:31.406457,6,11.33,2
62814533,2024-02-01T23:44:30.963188,24,31.75,2
62822040,2024-02-08T19:41:46.628228,13,55.12,5
62838427,2024-02-02T20:50:46.277441,28,37.40,2
62842670,2024-02-04T05:01:53.729944,19,81.04,4
62854412,2024-02-08T15:43:50.574306,10,41.08,2
62885985,2024-02-04T16:04:18.543383,4,114.14,4
62886378,2024-02-05T06:41:53.242691,8,60.17,3
62895022,2024-02-09T21:45:16.655016,23,23.14,2
62904743,2024-02-05T02:36:03.194997,6,85.55,3
62909590,2024-02-08T14:22:07.560386,6,135.00,5
62915093,2024-02-10T15:23:13.480408,4,7.22,1
62959058,2024-02-07T21:04:22.657129,17,31.29,3
62967734,2024-02-07T21:03:37.254475,15,9.07,2
62968593,2024-02-08T08:34:18.407725,30,62.83,3
62969378,2024-02-09T11:34:11.676934,2,23.51,2
62976739,2024-02-04T18:05:47.311743,4,58.74,4
62977409,2024-02-09T22:38:29.213807,2,46.88,4
62988744,2024-02-08T08:06:49.046644,22,19.05,2
63022728,2024-02-08T06:53:40.116910,12,23.88,1
63028270,2024-02-02T12:14:57.852717,8,72.99,5
63039568,2024-02-07T06:15:13.973914,16,50.98,2
63039756,2024-02-08T01:42:26.427633,16,55.91,2
63056029,2024-02-06T14:08:36.737499,28,24.96,1
63082294,2024-02-08T01:52:59.251638,13,8.04,1
63095045,2024-02-09T00:37:45.202628,1,69.73,5
63116848,2024-02-09T03:07:06.615933,4,6.28,1
63131637,2024-02-05T18:09:13.413405,12,40.46,3
63136837,2024-02-07T14:41:20.608326,20,44.24,2
63139655,2024-02-04T22:54:23.540847,13,56.43,5
63143595,2024-02-08T22:54:58.338150,8,22.48,2
63151874,2024-02-06T16:25:49.389121,30,73.86,4
63160617,2024-02-08T22:24:39.062240,21,34.97,4
63161703,2024-02-05T22:37:25.774472,9,116.60,4
63165801,2024-02-01T08:57:41.760870,1,65.36,4
63208963,2024-02-10T02:43:30.171874,8,36.52,3
63211207,2024-02-09T01:42:08.313356,15,9.25,1
63220009,2024-02-05T13:03:34.758837,9,44.79,3
63229320,2024-02-07T11:08:53.718050,15,115.89,5
63234597,2024-02-09T19:47:13.166666,4,50.46,3
63246522,2024-02-04T22:34:48.176861,5,52.88,3
63257997,2024-02-02T22:14:33.775703,1,123.65,5
63266070,2024-02-02T14:28:47.092823,17,5.97,1
63321786,2024-02-07T22:39:11.963475,29,26.24,1
63326631,2024-02-05T11:37:30.606191,22,34.84,1
63327673,2024-02-02T11:48:08.640083,5,6.76,1
63346760,2024-02-06T03:45:18.698231,21,40.64,4
63354265,2024-02-05T21:43:21.464927,28,5.43,1
63363571,2024-02-07T11:13:58.058646,18,40.94,3
63389706,2024-02-10T09:55:03.111485,16,3.39,2
63416523,2024-02-02T16:10:12.032776,14,25.88,2
63419426,2024-02-08T05:59:08.126441,14,26.00,2
63419984,2024-02-10T12:23:32.689781,14,60.98,5
63438888,2024-02-07T10:13:32.927822,12,23.22,1
63487967,2024-02-08T20:41:35.714391,23,62.35,3
63491087,2024-02-02T21:56:39.435888,11,35.55,2
63509412,2024-02-07T15:40:06.427916,19,65.46,4
63511446,2024-02-08T22:22:52.284104,24,9.70,3
63512840,2024-02-10T06:10:22.086370,13,53.35,4
63537466,2024-02-07T11:04:23.521705,21,123.47,5
63550645,2024-02-08T23:48:15.552656,13,20.28,1
63559533,2024-02-05T05:21:00.964069,4,25.64,2
63561719,2024-02-07T19:41:27.572665,16,76.57,3
63561807,2024-02-05T13:05:04.062254,25,61.18,4
63579667,2024-02-06T10:24:44.192541,24,50.63,2
63591482,2024-02-04T20:04:20.361462,28,3.80,2
63602307,2024-02-05T20:11:37.008108,18,77.29,3
63630557,2024-02-06T13:45:20.585106,2,103.09,4
63657382,2024-02-10T15:44:05.582923,8,75.72,4
63658193,2024-02-02T16:25:30.644589,6,3.39,1
63670067,2024-02-01T00:13:42.736950,18,91.22,5
63670272,2024-02-08T18:08:12.071297,15,0.69,1
63676295,2024-02-06T10:11:20.542153,25,56.94,2
63682830,2024-02-05T03:21:23.322623,15,45.44,3
63687915,2024-02-07T11:48:55.450781,10,82.71,5
63691749,2024-02-10T20:15:52.163642,4,36.81,4
63693400,2024-02-07T09:28:33.963955,14,56.88,5
63705148,2024-02-08T15:11:32.633542,17,26.97,2
63709423,2024-02-08T21:07:50.638839,18,65.24,4
63718267,2024-02-10T00:55:55.340316,7,82.06,5
63733924,2024-02-07T10:56:20.165393,17,4.50,1
63747112,2024-02-07T07:30:58.714195,14,80.88,3
63752401,2024-02-04T04:58:07.189183,2,36.10,1
63759568,2024-02-05T12:38:16.547519,23,74.94,3
63783569,2024-02-05T07:25:15.862626,30,89.61,5
63794371,2024-02-02T15:31:17.770857,1,54.10,3
63803699,2024-02-04T12:23:46.391350,4,122.53,5
63817271,2024-02-05T11:14:36.062689,23,24.75,3
63826170,2024-02-09T12:29:02.618835,7,51.28,2
63833881,2024-02-08T03:07:17.244777,2,70.32,4
63843739,2024-02-08T23:38:45.558932,29,13.34,2
63854573,2024-02-09T15:43:20.085394,30,38.59,3
63865661,2024-02-10T15:26:42.944591,27,38.11,3
63869400,2024-02-06T21:14:37.194644,25,24.23,2
63872949,2024-02-09T15:25:34.329687,14,29.27,2
63909511,2024-02-08T13:33:10.565990,6,68.20,2
63912315,2024-02-06T10:15:15.055897,12,84.98,4
63918267,2024-02-01T20:14:15.125831,27,16.59,4
63938042,2024-02-04T17:25:23.253844,6,9.83,1
63941320,2024-02-08T21:33:45.268498,22,60.26,3
63947965,2024-02-02T20:51:51.076465,23,37.68,4
63955456,2024-02-05T08:42:22.497222,4,13.65,2
63970297,2024-02-09T08:37:29.092615,24,65.59,3
63973070,2024-02-07T21:04:21.386576,5,36.23,2
63996639,2024-02-08T02:39:55.914007,2,20.65,3
64001479,2024-02-04T16:48:48.738976,12,93.49,4
64002732,2024-02-05T16:12:47.225046,10,93.23,3
64013842,2024-02-07T02:18:05.140138,7,28.92,2
64021507,2024-02-06T08:54:02.238293,15,56.96,4
64038912,2024-02-06T11:13:46.798359,28,68.47,5
64052285,2024-02-05T07:11:52.933437,11,5.43,1
64065272,2024-02-09T03:53:57.046218,5,9.78,1
64072905,2024-02-06T18:15:45.352634,24,42.43,4
64097878,2024-02-05T21:15:17.450809,21,60.99,4
64098662,2024-02-01T16:17:29.382155,6,16.45,2
64116070,2024-02-08T21:34:35.640780,19,81.19,5
64118749,2024-02-08T06:18:26.468980,15,25.30,1
64126182,2024-02-08T01:12:28.481682,1,2.25,1
64144050,2024-02-07T03:19:11.147872,10,63.08,4
64153115,2024-02-08T01:37:50.978595,25,73.96,4
